trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
10745,1010.235901,6.281043,160.370117,-0.354492,0.000000,0.000000,0.000000,0.000000,-0.000000,0.283594,60.725984,14.697246
10746,1003.300659,6.281043,160.370117,-0.354492,0.000000,0.000000,0.000000,0.000000,-0.000000,0.283594,60.745282,14.591505
10747,995.611389,6.281043,160.370117,-0.354492,0.000000,0.000000,0.000000,0.000000,-0.000000,0.283594,60.763861,14.484958
10748,1000.724365,6.281043,160.370117,-0.354492,0.000000,0.000000,0.000000,0.000000,-0.000000,0.283594,60.781722,14.377608
10749,977.574951,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.798865,14.269454
10750,997.593567,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.815292,14.160498
10751,1014.619324,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.831004,14.050742
10752,974.045837,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.846002,13.940186
10753,1039.578857,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.860287,13.828832
10754,974.316406,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.873861,13.716680
10755,997.309937,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.886724,13.603733
10756,1045.777832,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.898877,13.489990
10757,983.606018,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.910323,13.375454
10758,954.952087,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.921062,13.260126
10759,1027.097778,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.931095,13.144008
10760,1022.010193,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.940424,13.027099
10761,999.583618,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.949049,12.909402
10762,1012.276794,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.956973,12.790919
10763,988.317566,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.964196,12.671650
10764,999.298889,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.970720,12.551597
10765,999.868591,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.976546,12.430761
10766,999.014221,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.981676,12.309144
10767,993.918701,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.986110,12.186747
10768,1013.739624,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.989850,12.063571
10769,1009.363770,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.992898,11.939619
10770,1007.913513,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.995255,11.814892
10771,1002.726990,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.996922,11.689391
10772,1001.867737,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.997901,11.563117
10773,997.026428,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.998193,11.436073
10774,1002.153992,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.997799,11.308259
10775,1000.724365,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.996722,11.179679
10776,1000.438965,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.994962,11.050332
10777,999.868591,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.992521,10.920221
10778,969.469055,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.989401,10.789347
10779,1001.010010,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.985603,10.657712
10780,1003.874939,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.981128,10.525319
10781,1000.438965,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.975979,10.392167
10782,1002.153992,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.970156,10.258260
10783,1019.633423,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.963661,10.123599
10784,1011.692810,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.956497,9.988186
10785,963.344971,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.948663,9.852022
10786,1037.733398,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.940163,9.715109
10787,999.014221,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.930998,9.577449
10788,999.868591,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.921168,9.439045
10789,1001.867737,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.910677,9.299897
10790,962.816101,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.899525,9.160008
10791,981.953796,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.887715,9.019380
10792,1004.449890,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.875248,8.878014
10793,1015.500549,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.862125,8.735913
10794,967.330139,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.848349,8.593078
10795,1034.977539,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.833921,8.449511
10796,1002.726990,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.818843,8.305215
10797,998.729797,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.803116,8.160191
10798,956.514587,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.786743,8.014442
10799,1023.202759,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.769725,7.867969
10800,1018.744995,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.752064,7.720774
10801,1003.587708,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.733762,7.572860
10802,1007.334595,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.714820,7.424229
10803,1014.032654,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.695241,7.274883
10804,993.074463,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.675026,7.124823
10805,982.779236,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.654178,6.974053
10806,1019.040955,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.632697,6.822574
10807,1007.334595,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.610586,6.670388
10808,934.098267,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.587847,6.517497
10809,991.951050,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.564482,6.363905
10810,1024.697388,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.540492,6.209613
10811,995.894104,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.515880,6.054623
10812,1034.062256,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.490647,5.898937
10813,1001.010010,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.464796,5.742559
10814,966.796875,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.438328,5.585490
10815,1005.025513,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.411246,5.427732
10816,1033.148438,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.383551,5.269288
10817,1001.295776,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.355245,5.110160
10818,952.359192,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.326331,4.950351
10819,991.670654,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.296810,4.789863
10820,1027.699707,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.266684,4.628699
10821,992.231689,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.235956,4.466860
10822,1014.912903,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.204628,4.304350
10823,997.309937,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.172701,4.141170
10824,1023.202759,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.140178,3.977324
10825,968.933411,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.107061,3.812813
10826,1036.506836,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.073352,3.647641
10827,967.330139,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.039052,3.481809
10828,984.987061,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,60.004165,3.315321
10829,1049.218994,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.968692,3.148178
10830,1012.276794,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.932636,2.980385
10831,986.372070,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.895998,2.811942
10832,1009.654297,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.858781,2.642853
10833,959.654968,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.820987,2.473120
10834,1000.724365,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.782618,2.302747
10835,1017.562805,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.743677,2.131735
10836,1009.073364,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.704165,1.960087
10837,1002.440430,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.664085,1.787806
10838,958.605896,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.623438,1.614896
10839,1021.712524,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.582229,1.441358
10840,992.512451,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.540457,1.267195
10841,1031.629150,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.498127,1.092410
10842,998.161377,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.455240,0.917005
10843,993.074463,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.411798,0.740985
10844,1022.904358,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.367803,0.564351
10845,959.392517,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.323259,0.387106
10846,1032.540161,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.278167,0.209254
10847,966.264160,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.232530,0.030796
10848,992.231689,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.186350,-0.148264
10849,1017.858093,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.139629,-0.327923
10850,991.110229,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.092369,-0.508178
10851,1045.154663,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,59.044574,-0.689027
10852,959.130188,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,58.996245,-0.870466
10853,997.309937,6.280774,160.372650,-0.348267,-0.036723,0.346002,0.850356,0.000000,-0.000000,0.283594,58.947385,-1.052493
10854,1034.062256,6.280774,160.372650,-0.348267,-0.063403,0.597387,1.468176,0.000000,-0.000000,0.278613,58.897997,-1.235104
10855,971.886658,6.280774,160.372650,-0.348267,-0.046065,0.434027,1.066692,0.000000,-0.000000,0.278613,58.848082,-1.418296
10856,1046.089722,6.281043,160.370117,-0.354492,0.005050,-0.047582,-0.116952,0.000000,-0.000000,0.278613,58.797643,-1.602068
10857,975.400146,6.281043,160.370117,-0.354492,0.042185,-0.397467,-0.976931,0.000000,-0.000000,0.283594,58.746682,-1.786414
10858,970.542053,6.281043,160.370117,-0.354492,0.030649,-0.288777,-0.709782,0.000000,-0.000000,0.283594,58.695203,-1.971333
10859,996.743103,6.281043,160.370117,-0.354492,0.022268,-0.209809,-0.515687,0.000000,-0.000000,0.283594,58.643206,-2.156822
10860,1011.401123,6.281043,160.370117,-0.354492,0.016179,-0.152435,-0.374668,0.000000,-0.000000,0.283594,58.590696,-2.342876
10861,1000.724365,6.281043,160.370117,-0.354492,0.011754,-0.110750,-0.272213,0.000000,-0.000000,0.283594,58.537674,-2.529494
10862,1031.932617,6.281043,160.370117,-0.354492,0.008540,-0.080465,-0.197774,0.000000,-0.000000,0.283594,58.484143,-2.716672
10863,972.425537,6.281043,160.370117,-0.354492,0.006205,-0.058461,-0.143691,0.000000,-0.000000,0.283594,58.430104,-2.904407
10864,1028.000854,6.281043,160.370117,-0.354492,0.004508,-0.042475,-0.104398,0.000000,-0.000000,0.283594,58.375562,-3.092696
10865,969.469055,6.281043,160.370117,-0.354492,0.003275,-0.030860,-0.075849,0.000000,-0.000000,0.283594,58.320518,-3.281536
10866,1061.925171,6.281043,160.370117,-0.354492,0.002380,-0.022421,-0.055108,0.000000,-0.000000,0.283594,58.264974,-3.470923
10867,986.927124,6.281043,160.370117,-0.354492,0.001729,-0.016290,-0.040038,0.000000,-0.000000,0.283594,58.208934,-3.660854
10868,944.664429,6.281043,160.370117,-0.354492,0.001256,-0.011835,-0.029089,0.000000,-0.000000,0.283594,58.152400,-3.851327
10869,992.793396,6.281043,160.370117,-0.354492,0.000913,-0.008599,-0.021135,0.000000,-0.000000,0.283594,58.095374,-4.042338
10870,1021.414978,6.281043,160.370117,-0.354492,0.000663,-0.006247,-0.015355,0.000000,-0.000000,0.283594,58.037859,-4.233883
10871,953.394653,6.281043,160.370117,-0.354492,0.000482,-0.004539,-0.011156,0.000000,-0.000000,0.283594,57.979857,-4.425960
10872,1052.366943,6.281043,160.370117,-0.354492,0.000350,-0.003298,-0.008105,0.000000,-0.000000,0.283594,57.921371,-4.618565
10873,1007.913513,6.281043,160.370117,-0.354492,0.000254,-0.002396,-0.005889,0.000000,-0.000000,0.283594,57.862404,-4.811695
10874,998.445496,6.281043,160.370117,-0.354492,0.000185,-0.001741,-0.004279,0.000000,-0.000000,0.283594,57.802958,-5.005347
10875,997.026428,6.281043,160.370117,-0.354492,0.000134,-0.001265,-0.003109,0.000000,-0.000000,0.283594,57.743036,-5.199517
10876,1007.913513,6.281043,160.370117,-0.354492,0.000098,-0.000919,-0.002259,0.000000,-0.000000,0.283594,57.682640,-5.394203
10877,1044.843262,6.281043,160.370117,-0.354492,0.000071,-0.000668,-0.001641,0.000000,-0.000000,0.283594,57.621773,-5.589400
10878,932.360168,6.281043,160.370117,-0.354492,0.000051,-0.000485,-0.001192,0.000000,-0.000000,0.283594,57.560437,-5.785105
10879,996.743103,6.281043,160.370117,-0.354492,0.000037,-0.000352,-0.000866,0.000000,-0.000000,0.283594,57.498635,-5.981316
10880,1012.568970,6.281043,160.370117,-0.354492,0.000027,-0.000256,-0.000629,0.000000,-0.000000,0.283594,57.436371,-6.178028
10881,1005.025513,6.281043,160.370117,-0.354492,0.000020,-0.000186,-0.000457,0.000000,-0.000000,0.283594,57.373645,-6.375238
10882,1014.619324,6.281043,160.370117,-0.354492,0.000014,-0.000135,-0.000332,0.000000,-0.000000,0.283594,57.310462,-6.572944
10883,1020.820435,6.281043,160.370117,-0.354492,0.000010,-0.000098,-0.000241,0.000000,-0.000000,0.283594,57.246824,-6.771141
10884,971.079468,6.281043,160.370117,-0.354492,0.000008,-0.000071,-0.000175,0.000000,-0.000000,0.283594,57.182732,-6.969826
10885,997.593567,6.281043,160.370117,-0.354492,0.000006,-0.000052,-0.000127,0.000000,-0.000000,0.283594,57.118191,-7.168996
10886,1034.977539,6.281043,160.370117,-0.354492,0.000004,-0.000038,-0.000093,0.000000,-0.000000,0.283594,57.053203,-7.368646
10887,967.596985,6.281043,160.370117,-0.354492,0.000003,-0.000027,-0.000067,0.000000,-0.000000,0.283594,56.987769,-7.568775
10888,988.039185,6.281043,160.370117,-0.354492,0.000002,-0.000020,-0.000049,0.000000,-0.000000,0.283594,56.921894,-7.769378
10889,1009.945007,6.281043,160.370117,-0.354492,0.000002,-0.000014,-0.000035,0.000000,-0.000000,0.283594,56.855580,-7.970451
10890,997.877380,6.281043,160.370117,-0.354492,0.000001,-0.000010,-0.000026,0.000000,-0.000000,0.283594,56.788829,-8.171992
10891,1008.493103,6.281043,160.370117,-0.354492,0.000001,-0.000008,-0.000019,0.000000,-0.000000,0.283594,56.721644,-8.373996
10892,996.459961,6.281043,160.370117,-0.354492,0.000001,-0.000006,-0.000014,0.000000,-0.000000,0.283594,56.654028,-8.576461
10893,999.583618,6.281043,160.370117,-0.354492,0.000000,-0.000004,-0.000010,0.000000,-0.000000,0.283594,56.585984,-8.779382
10894,1025.596191,6.281043,160.370117,-0.354492,0.000000,-0.000003,-0.000007,0.000000,-0.000000,0.283594,56.517514,-8.982756
10895,999.583618,6.281043,160.370117,-0.354492,0.000000,-0.000002,-0.000005,0.000000,-0.000000,0.283594,56.448621,-9.186580
10896,974.857971,6.281043,160.370117,-0.354492,0.000000,-0.000002,-0.000004,0.000000,-0.000000,0.283594,56.379308,-9.390849
10897,1033.452881,6.281043,160.370117,-0.354492,0.000000,-0.000001,-0.000003,0.000000,-0.000000,0.283594,56.309577,-9.595561
10898,960.443298,6.281043,160.370117,-0.354492,0.000000,-0.000001,-0.000002,0.000000,-0.000000,0.283594,56.239432,-9.800711
10899,988.874817,6.281043,160.370117,-0.354492,0.000000,-0.000001,-0.000001,0.000000,-0.000000,0.283594,56.168874,-10.006297
10900,1047.651978,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000001,0.000000,-0.000000,0.283594,56.097908,-10.212314
10901,974.316406,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000001,0.000000,-0.000000,0.283594,56.026535,-10.418758
10902,1044.843262,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000001,0.000000,-0.000000,0.283594,55.954759,-10.625627
10903,963.344971,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.882582,-10.832915
10904,1000.153687,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.810006,-11.040621
10905,1027.097778,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.737036,-11.248740
10906,1014.912903,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.663673,-11.457267
10907,1008.493103,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.589920,-11.666201
10908,936.592529,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.515781,-11.875536
10909,995.046509,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.441258,-12.085269
10910,1010.526917,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.366354,-12.295396
10911,1011.401123,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.291071,-12.505913
10912,986.649536,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.215413,-12.716818
10913,1005.601807,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.139382,-12.928105
10914,1037.119751,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,55.062982,-13.139771
10915,968.131104,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.986214,-13.351812
10916,998.729797,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.909083,-13.564225
10917,1001.010010,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.831590,-13.777005
10918,986.372070,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.753739,-13.990149
10919,990.830200,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.675533,-14.203653
10920,1044.532104,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.596974,-14.417512
10921,971.617432,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.518066,-14.631724
10922,1058.400391,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.438811,-14.846283
10923,995.611389,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.359212,-15.061187
10924,989.153687,6.281043,160.370117,-0.354492,0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.283594,54.279272,-15.276430
10925,974.045837,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,54.198994,-15.492010
10926,1003.013733,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,54.118380,-15.707922
10927,1024.697388,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,54.037435,-15.924163
10928,954.432373,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.956160,-16.140728
10929,1053.315063,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.874559,-16.357613
10930,971.079468,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.792635,-16.574814
10931,997.877380,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.710390,-16.792328
10932,999.014221,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.627827,-17.010150
10933,999.014221,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.544950,-17.228276
10934,999.583618,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.461761,-17.446703
10935,1007.913513,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.378264,-17.665426
10936,1026.496582,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.294461,-17.884440
10937,994.200378,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.210354,-18.103743
10938,958.343994,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.125948,-18.323330
10939,991.390320,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,53.041246,-18.543196
10940,1031.932617,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,52.956249,-18.763339
10941,996.459961,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,52.870961,-18.983752
10942,999.298889,6.281043,160.370117,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,52.785385,-19.204434
