trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
14933,1001.867737,-41.651352,-36.808266,0.545105,-72.170517,107.543266,33.463814,0.000000,-0.000000,-0.410034,-16.205077,-16.649091
14934,1029.207397,-41.719921,-36.696880,0.577637,-71.415314,109.093216,33.302921,0.000000,-0.000000,-0.436084,-15.982640,-16.542221
14934,1044.843262,-41.782631,-36.594261,0.601746,-70.428268,109.623001,32.173946,0.000000,-0.000000,-0.462109,-15.759958,-16.435020
14936,933.104309,-41.855988,-36.468811,0.637604,-69.410172,110.343239,31.344744,0.000000,-0.000000,-0.481396,-15.537035,-16.327493
14937,1052.682739,-41.924343,-36.357338,0.669983,-69.554680,112.249336,31.959158,0.000000,-0.000000,-0.510083,-15.313873,-16.219642
14938,952.359192,-41.991570,-36.239403,0.704010,-69.052040,112.986198,32.259289,0.000000,-0.000000,-0.535986,-15.090475,-16.111468
14939,984.157959,-42.057659,-36.115005,0.739685,-67.740677,114.216003,32.617176,0.000000,-0.000000,-0.563208,-14.866847,-16.002974
14940,1001.295776,-42.124733,-35.997009,0.773621,-67.217796,115.906776,33.091122,0.000000,-0.000000,-0.591748,-14.642990,-15.894163
14941,1014.619324,-42.191730,-35.878983,0.807495,-67.238564,116.769623,33.331829,0.000000,-0.000000,-0.618896,-14.418908,-15.785036
14942,998.729797,-42.257587,-35.754490,0.842987,-67.061409,118.242477,33.708241,0.000000,-0.000000,-0.645996,-14.194604,-15.675597
14943,1000.153687,-42.322296,-35.623535,0.880157,-66.484314,120.847717,34.358112,0.000000,-0.000000,-0.674390,-13.970083,-15.565847
14944,1001.295776,-42.386921,-35.492546,0.917236,-65.918190,123.674034,35.054886,0.000000,-0.000000,-0.704126,-13.745347,-15.455789
14945,1034.672241,-42.445534,-35.369125,0.952545,-64.954529,125.277344,35.480862,0.000000,-0.000000,-0.733789,-13.520400,-15.345426
14946,1000.438965,-42.508923,-35.231640,0.991180,-64.070641,127.318069,35.990864,0.000000,-0.000000,-0.762036,-13.295245,-15.234759
14947,1001.010010,-42.565228,-35.095291,1.029724,-62.844601,130.001312,36.638149,0.000000,-0.000000,-0.792944,-13.069885,-15.123792
14947,1053.315063,-42.615749,-34.967739,1.059906,-60.565353,131.511322,36.173195,0.000000,-0.000000,-0.823779,-12.844325,-15.012526
14949,943.647827,-42.670818,-34.824890,1.099976,-58.301556,132.379349,35.721821,0.000000,-0.000000,-0.847925,-12.618567,-14.900965
14950,1002.726990,-42.727089,-34.689674,1.131683,-57.098183,133.177917,35.396450,0.000000,-0.000000,-0.879980,-12.392616,-14.789110
14950,1060.640747,-42.770409,-34.563217,1.161652,-55.409767,133.663025,34.337990,0.000000,-0.000000,-0.905347,-12.166473,-14.676964
14952,947.983521,-42.824356,-34.415062,1.196533,-53.449802,134.683945,33.731079,0.000000,-0.000000,-0.929321,-11.940144,-14.564530
14953,1002.153992,-42.873215,-34.279713,1.234619,-52.443729,135.630341,34.169933,0.000000,-0.000000,-0.957227,-11.713631,-14.451810
14954,1000.724365,-42.914146,-34.140297,1.267670,-50.324589,136.189667,34.487160,0.000000,-0.000000,-0.987695,-11.486938,-14.338806
14955,1006.467407,-42.961975,-33.999676,1.300629,-48.669319,137.402420,34.032261,0.000000,-0.000000,-1.014136,-11.260068,-14.225522
14956,992.512451,-43.002560,-33.858986,1.340118,-47.375717,138.298859,34.539829,0.000000,-0.000000,-1.040503,-11.033025,-14.111959
14957,1001.867737,-43.043278,-33.719494,1.372925,-45.434090,138.706772,34.864559,0.000000,-0.000000,-1.072095,-10.805812,-13.998120
14958,997.877380,-43.082832,-33.573528,1.407257,-43.911407,139.826340,34.421131,0.000000,-0.000000,-1.098340,-10.578432,-13.884008
14959,993.918701,-43.122314,-33.427536,1.441498,-42.592167,141.371109,34.259430,0.000000,-0.000000,-1.125806,-10.350890,-13.769625
14960,1001.581665,-43.154778,-33.282707,1.475677,-40.686913,142.411285,34.133080,0.000000,-0.000000,-1.153198,-10.123189,-13.654974
14961,1005.313538,-43.193016,-33.130215,1.511353,-39.188763,144.289368,34.286598,0.000000,-0.000000,-1.180542,-9.895331,-13.540057
14962,1000.724365,-43.225342,-32.985332,1.545319,-38.082005,145.642548,34.370171,0.000000,-0.000000,-1.209082,-9.667322,-13.424878
14962,1055.216309,-43.250885,-32.842834,1.572571,-35.713169,146.223267,33.457928,0.000000,-0.000000,-1.236255,-9.439163,-13.309437
14963,987.482849,-43.281082,-32.686226,1.602936,-33.640114,147.968491,32.237949,0.000000,-0.000000,-1.258057,-9.210859,-13.193739
14965,999.868591,-43.311211,-32.529587,1.633209,-32.566570,150.091431,31.554050,0.000000,-0.000000,-1.282349,-8.982413,-13.077786
14966,959.917603,-43.333241,-32.367661,1.664948,-30.602947,151.741669,31.116999,0.000000,-0.000000,-1.306567,-8.753829,-12.961580
14967,1001.010010,-43.356316,-32.212158,1.694977,-28.218817,152.808914,30.775864,0.000000,-0.000000,-1.331958,-8.525110,-12.845124
14967,1038.347778,-43.379326,-32.056629,1.724884,-26.862772,154.412476,30.608713,0.000000,-0.000000,-1.355981,-8.296260,-12.728420
14969,957.820618,-43.398933,-31.881710,1.759460,-25.282646,157.204834,30.886230,0.000000,-0.000000,-1.379907,-8.067282,-12.611472
14970,1020.820435,-43.420910,-31.720890,1.784088,-23.937899,159.598373,30.283842,0.000000,-0.000000,-1.407568,-7.838179,-12.494282
14971,985.817566,-43.434807,-31.554779,1.810181,-22.269760,160.820435,28.831896,0.000000,-0.000000,-1.427271,-7.608956,-12.376852
14972,1000.153687,-43.456657,-31.393898,1.834564,-20.976889,161.261459,27.676809,0.000000,-0.000000,-1.448145,-7.379616,-12.259186
14973,1000.153687,-43.470436,-31.227730,1.860382,-20.050611,161.915848,26.848825,0.000000,-0.000000,-1.467651,-7.150161,-12.141286
14974,1000.153687,-43.490128,-31.055092,1.881012,-19.077873,164.001358,25.725630,0.000000,-0.000000,-1.488306,-6.920597,-12.023154
14975,999.583618,-43.503990,-30.890076,1.899963,-18.386244,165.344864,23.967691,0.000000,-0.000000,-1.504810,-6.690926,-11.904794
14976,1000.438965,-43.524670,-30.723839,1.918762,-18.016722,165.453064,22.442081,0.000000,-0.000000,-1.519971,-6.461152,-11.786208
14977,999.014221,-43.537502,-30.553516,1.932343,-17.607841,166.245132,20.595840,0.000000,-0.000000,-1.535010,-6.231278,-11.667398
14978,999.583618,-43.558472,-30.389641,1.937622,-17.345861,166.478516,17.407661,0.000000,-0.000000,-1.545874,-6.001308,-11.548368
14979,993.918701,-43.578243,-30.219269,1.944305,-18.087975,166.537781,14.138958,0.000000,-0.000000,-1.550098,-5.771245,-11.429120
14980,1000.724365,-43.589966,-30.043591,1.952362,-17.367357,168.222687,12.137356,0.000000,-0.000000,-1.555444,-5.541094,-11.309658
14981,1006.467407,-43.609600,-29.873142,1.958740,-16.856171,169.749268,10.656481,0.000000,-0.000000,-1.561890,-5.310857,-11.189983
14982,999.583618,-43.627113,-29.690933,1.961395,-17.270664,171.726669,8.827860,0.000000,-0.000000,-1.566992,-5.080538,-11.070098
14983,999.298889,-43.644550,-29.508682,1.963867,-17.250580,174.610504,6.953778,0.000000,-0.000000,-1.569116,-4.850141,-10.950007
14984,999.868591,-43.655293,-29.328796,1.959534,-16.314596,176.396866,4.638421,0.000000,-0.000000,-1.571094,-4.619669,-10.829712
14984,1055.216309,-43.673717,-29.152931,1.960175,-15.908052,178.165909,2.715085,0.000000,-0.000000,-1.567627,-4.389126,-10.709216
14986,948.239807,-43.689079,-28.960018,1.951874,-16.130432,179.876099,0.813798,0.000000,-0.000000,-1.568140,-4.158515,-10.588521
14987,1002.440430,-43.705288,-28.772324,1.948547,-15.855987,181.470016,-1.116775,0.000000,-0.000000,-1.561499,-3.927840,-10.467631
14988,999.298889,-43.721413,-28.584583,1.945007,-15.867674,183.268417,-1.926905,0.000000,-0.000000,-1.558838,-3.697104,-10.346548
14989,1001.010010,-43.737465,-28.396793,1.941315,-15.850804,184.551315,-2.565295,0.000000,-0.000000,-1.556006,-3.466312,-10.225276
14990,992.793396,-43.753643,-28.210155,1.930786,-15.831011,185.168015,-3.975569,0.000000,-0.000000,-1.553052,-3.235466,-10.103816
14991,1007.334595,-43.768391,-28.015797,1.928192,-15.649298,186.683853,-4.858764,0.000000,-0.000000,-1.544629,-3.004570,-9.982172
14992,999.868591,-43.784199,-27.827866,1.923950,-15.482640,188.141541,-4.651818,0.000000,-0.000000,-1.542554,-2.773627,-9.860346
14993,998.161377,-43.798782,-27.633411,1.920959,-15.319566,188.970535,-4.554946,0.000000,-0.000000,-1.539160,-2.542642,-9.738342
14994,1001.295776,-43.812344,-27.433617,1.912567,-14.894312,191.236618,-5.058139,0.000000,-0.000000,-1.536768,-2.311618,-9.616163
14995,999.014221,-43.832382,-27.231377,1.910614,-15.326507,193.968887,-5.285588,0.000000,-0.000000,-1.530054,-2.080558,-9.493810
14996,1000.153687,-43.844616,-27.024994,1.903259,-15.457937,196.826065,-5.319608,0.000000,-0.000000,-1.528491,-1.849465,-9.371288
14997,1001.010010,-43.863312,-26.816166,1.902313,-15.369787,199.858597,-5.211895,0.000000,-0.000000,-1.522607,-1.618345,-9.248599
14998,999.298889,-43.880966,-26.601982,1.895935,-16.040865,203.106125,-5.009120,0.000000,-0.000000,-1.521851,-1.387199,-9.125745
14999,993.074463,-43.898514,-26.387745,1.889313,-16.350529,205.974838,-5.635030,0.000000,-0.000000,-1.516748,-1.156032,-9.002730
15000,1000.724365,-43.916172,-26.174625,1.875824,-16.578590,207.956940,-7.064463,0.000000,-0.000000,-1.511450,-0.924847,-8.879557
15000,1061.603760,-43.929096,-25.974457,1.865967,-16.245110,209.358902,-8.625243,0.000000,-0.000000,-1.500659,-0.693648,-8.756229
15001,1007.045349,-43.946346,-25.760044,1.858673,-15.954265,210.742249,-8.933419,0.000000,-0.000000,-1.492773,-0.462438,-8.632748
15003,941.368469,-43.968105,-25.532562,1.847229,-16.656961,211.976563,-9.210828,0.000000,-0.000000,-1.486938,-0.231221,-8.509117
15004,1003.013733,-43.993240,-25.324493,1.831451,-18.242075,211.882599,-10.553132,0.000000,-0.000000,-1.477783,-0.000000,-8.385340
15005,999.298889,-44.010590,-25.112251,1.810181,-18.966759,211.535980,-12.970201,0.000000,-0.000000,-1.465161,0.231221,-8.261419
15006,1000.153687,-44.027622,-24.898773,1.795288,-18.376461,211.941147,-14.597668,0.000000,-0.000000,-1.448145,0.462438,-8.137357
15007,1001.581665,-44.051682,-24.686367,1.766907,-18.866047,212.328583,-16.760630,0.000000,-0.000000,-1.436230,0.693648,-8.013158
15008,998.445496,-44.068714,-24.473934,1.744934,-19.221230,212.417007,-19.298651,0.000000,-0.000000,-1.413525,0.924847,-7.888824
15009,993.637085,-44.084679,-24.256100,1.717407,-18.353003,212.990036,-21.002150,0.000000,-0.000000,-1.395947,1.156032,-7.764358
15010,1000.153687,-44.107437,-24.038151,1.683014,-18.502604,214.214478,-23.946447,0.000000,-0.000000,-1.373926,1.387199,-7.639763
15011,1005.601807,-44.123180,-23.820175,1.654999,-18.610630,215.478790,-26.201096,0.000000,-0.000000,-1.346411,1.618345,-7.515042
15012,1000.153687,-44.139027,-23.603291,1.620087,-17.745192,216.253769,-27.909649,0.000000,-0.000000,-1.323999,1.849465,-7.390198
15013,999.868591,-44.153584,-23.379826,1.586243,-16.940340,217.398575,-29.934355,0.000000,-0.000000,-1.296069,2.080558,-7.265235
15014,1000.438965,-44.169426,-23.163944,1.544189,-16.356291,218.103699,-32.380733,0.000000,-0.000000,-1.268994,2.311618,-7.140155
15015,999.868591,-44.183762,-22.940327,1.509827,-15.900715,218.636353,-34.235893,0.000000,-0.000000,-1.235352,2.542642,-7.014960
15016,999.583618,-44.192524,-22.724358,1.473907,-14.607780,219.008148,-34.736996,0.000000,-0.000000,-1.207861,2.773627,-6.889655
15017,999.868591,-44.206860,-22.501740,1.432343,-13.662547,219.145767,-36.086361,0.000000,-0.000000,-1.179126,3.004570,-6.764243
15018,1022.308044,-44.216614,-22.292133,1.394653,-13.149261,219.023453,-37.414734,0.000000,-0.000000,-1.145874,3.235466,-6.638725
15019,971.348389,-44.222698,-22.062923,1.360504,-11.623034,218.943314,-37.255978,0.000000,-0.000000,-1.115723,3.466312,-6.513106
15020,1001.867737,-44.224442,-21.847881,1.323547,-9.399278,219.041580,-36.920795,0.000000,-0.000000,-1.088403,3.697104,-6.387388
15021,1004.737610,-44.224907,-21.626253,1.287598,-7.040803,219.118576,-37.084724,0.000000,-0.000000,-1.058838,3.927840,-6.261574
15021,1054.898926,-44.218460,-21.404638,1.258026,-4.166037,221.679169,-36.412136,0.000000,-0.000000,-1.030078,4.158515,-6.135668
15023,951.068054,-44.209965,-21.172180,1.217377,-0.908001,223.328705,-36.291264,0.000000,-0.000000,-1.006421,4.389126,-6.009672
15024,999.868591,-44.195568,-20.945122,1.188477,2.487309,223.598526,-35.881363,0.000000,-0.000000,-0.973901,4.619669,-5.883590
15025,999.298889,-44.179913,-20.711473,1.160492,5.986086,225.489990,-34.125992,0.000000,-0.000000,-0.950781,4.850141,-5.757425
15026,1000.153687,-44.157597,-20.478968,1.132233,9.603418,227.618195,-32.768497,0.000000,-0.000000,-0.928394,5.080538,-5.631179
15027,1001.010010,-44.135231,-20.246389,1.103668,13.149569,229.072937,-31.872040,0.000000,-0.000000,-0.905786,5.310857,-5.504856
15028,998.445496,-44.111408,-20.006102,1.082672,15.925585,231.136719,-30.234766,0.000000,-0.000000,-0.882935,5.541094,-5.378459
15029,993.355713,-44.080959,-19.766954,1.061340,19.009010,233.284943,-28.037863,0.000000,-0.000000,-0.866138,5.771245,-5.251992
15030,1001.581665,-44.050472,-19.527737,1.039673,22.168438,234.802170,-26.537888,0.000000,-0.000000,-0.849072,6.001308,-5.125456
15031,1005.890137,-44.019737,-19.287338,1.024353,24.552959,236.484131,-24.658548,0.000000,-0.000000,-0.831738,6.231278,-4.998855
15032,999.868591,-43.982212,-19.046974,1.015381,27.232250,237.804611,-21.558060,0.000000,-0.000000,-0.819482,6.461152,-4.872193
15033,999.583618,-43.944862,-18.807652,0.999451,30.053183,238.410843,-19.378075,0.000000,-0.000000,-0.812305,6.690926,-4.745472
15034,1000.438965,-43.900745,-18.568363,0.989838,32.998169,238.721832,-17.880207,0.000000,-0.000000,-0.799561,6.920597,-4.618696
15034,1069.697754,-43.858822,-18.340971,0.984314,36.159752,239.492706,-15.409223,0.000000,-0.000000,-0.791870,7.150161,-4.491867
15036,934.596069,-43.811272,-18.083057,0.970825,38.498714,240.287567,-14.060903,0.000000,-0.000000,-0.787451,7.379616,-4.364990
15037,1002.726990,-43.760803,-17.845873,0.953644,40.976513,240.123444,-14.608386,0.000000,-0.000000,-0.776660,7.608956,-4.238066
15038,1002.153992,-43.710133,-17.607521,0.942780,43.639519,239.704849,-14.769542,0.000000,-0.000000,-0.762915,7.838179,-4.111100
15039,993.074463,-43.651958,-17.364859,0.926086,46.546185,239.835327,-14.807166,0.000000,-0.000000,-0.754224,8.067282,-3.984094
15040,999.868591,-43.600292,-17.120924,0.909027,48.780807,240.618851,-15.678866,0.000000,-0.000000,-0.740869,8.296260,-3.857051
15041,1005.601807,-43.542137,-16.878111,0.891663,50.494709,241.625641,-16.432817,0.000000,-0.000000,-0.727222,8.525110,-3.729975
15042,999.298889,-43.477512,-16.636419,0.873962,53.497288,242.033875,-17.070475,0.000000,-0.000000,-0.713330,8.753829,-3.602869
15042,1055.533813,-43.415119,-16.406647,0.860474,56.682823,242.102844,-17.080799,0.000000,-0.000000,-0.699170,8.982413,-3.475736
15043,1009.654297,-43.344074,-16.165995,0.842133,59.965626,242.357468,-17.217062,0.000000,-0.000000,-0.688379,9.210859,-3.348579
15044,989.711914,-43.273071,-15.925261,0.823456,62.950474,241.959259,-17.893515,0.000000,-0.000000,-0.673706,9.439163,-3.221401
15045,1004.737610,-43.196655,-15.691097,0.810089,65.800644,240.615326,-17.683523,0.000000,-0.000000,-0.658765,9.667322,-3.094206
15046,989.711914,-43.112637,-15.451492,0.797424,69.621498,239.489471,-16.724852,0.000000,-0.000000,-0.648071,9.895331,-2.966997
15047,1005.890137,-43.036533,-15.218250,0.776764,72.369171,238.581192,-17.024544,0.000000,-0.000000,-0.637939,10.123189,-2.839776
15049,941.874084,-42.945007,-14.973104,0.764465,74.768425,237.072067,-17.125021,0.000000,-0.000000,-0.621411,10.350890,-2.712548
15050,1003.874939,-42.856155,-14.742052,0.743164,78.236313,235.610825,-17.264467,0.000000,-0.000000,-0.611572,10.578432,-2.585315
15050,1061.925171,-42.768387,-14.516390,0.727173,81.709579,235.742737,-18.093285,0.000000,-0.000000,-0.594531,10.805812,-2.458080
15051,1012.276794,-42.680695,-14.290646,0.710907,84.171738,235.369705,-18.023455,0.000000,-0.000000,-0.581738,11.033025,-2.330847
15053,937.343384,-42.575668,-14.042000,0.691650,86.660652,234.211411,-18.151690,0.000000,-0.000000,-0.568726,11.260068,-2.203619
15054,1001.581665,-42.472946,-13.805296,0.676727,90.394852,234.538788,-18.026834,0.000000,-0.000000,-0.553320,11.486938,-2.076400
15055,1000.724365,-42.371525,-13.575056,0.660492,93.521889,234.412476,-17.680113,0.000000,-0.000000,-0.541382,11.713631,-1.949191
15056,999.868591,-42.263813,-13.345882,0.643951,96.443184,233.238495,-17.642586,0.000000,-0.000000,-0.528394,11.940144,-1.821998
15056,1037.426514,-42.151024,-13.124332,0.626129,100.678017,232.311249,-17.912226,0.000000,-0.000000,-0.515161,12.166473,-1.694822
15058,965.732117,-42.034798,-12.882984,0.610870,104.367203,232.181610,-17.885860,0.000000,-0.000000,-0.500903,12.392616,-1.567667
15058,1061.603760,-41.923264,-12.666731,0.598145,107.240547,232.044556,-17.156717,0.000000,-0.000000,-0.488696,12.618567,-1.440537
15059,999.298889,-41.802124,-12.432888,0.581299,110.519981,232.036438,-16.934380,0.000000,-0.000000,-0.478516,12.844325,-1.313434
15060,1007.334595,-41.682125,-12.204443,0.569855,113.237793,232.104202,-16.500471,0.000000,-0.000000,-0.465039,13.069885,-1.186362
15061,984.434204,-41.547195,-11.965031,0.559906,116.803711,232.436600,-15.234819,0.000000,-0.000000,-0.455884,13.295245,-1.059324
15062,1016.088928,-41.421154,-11.737501,0.547821,120.380524,232.821396,-14.405560,0.000000,-0.000000,-0.447925,13.520400,-0.932324
15063,999.583618,-41.287563,-11.503366,0.542969,123.066216,232.878967,-13.134717,0.000000,-0.000000,-0.438257,13.745347,-0.805364
15064,998.729797,-41.147999,-11.271294,0.531128,126.554703,233.007126,-12.149422,0.000000,-0.000000,-0.434375,13.970083,-0.678447
15065,998.161377,-41.002102,-11.039167,0.525604,130.730743,232.784973,-11.522326,0.000000,-0.000000,-0.424902,14.194604,-0.551578
15066,1001.295776,-40.861568,-10.799208,0.520630,133.944992,233.784943,-10.139503,0.000000,-0.000000,-0.420483,14.418908,-0.424760
15067,982.779236,-40.708595,-10.561356,0.515320,136.910110,234.800385,-9.100082,0.000000,-0.000000,-0.416504,14.642990,-0.297995
15068,1010.235901,-40.563316,-10.328827,0.508820,139.894714,234.802338,-8.556075,0.000000,-0.000000,-0.412256,14.866847,-0.171287
15069,988.039185,-40.404285,-10.090755,0.509460,142.973999,235.012314,-7.365479,0.000000,-0.000000,-0.407056,15.090475,-0.044639
15070,1006.467407,-40.251793,-9.851431,0.509766,146.128983,235.979401,-5.559536,0.000000,-0.000000,-0.407568,15.313873,0.081946
15072,919.166382,-40.076221,-9.589964,0.506409,148.972000,237.399261,-4.795602,0.000000,-0.000000,-0.407813,15.537035,0.208463
15073,1022.010193,-39.912605,-9.358076,0.511810,152.926804,237.890869,-3.489324,0.000000,-0.000000,-0.405127,15.759958,0.334911
15074,999.868591,-39.747120,-9.113901,0.511871,156.349823,238.774323,-2.120536,0.000000,-0.000000,-0.409448,15.982640,0.461286
15075,976.758301,-39.574303,-8.863018,0.519043,159.039490,240.524567,-0.941191,0.000000,-0.000000,-0.409497,16.205077,0.587583
15076,999.583618,-39.397774,-8.626238,0.524231,162.491425,240.779297,0.631140,0.000000,-0.000000,-0.415234,16.427265,0.713801
15076,1097.477783,-39.243526,-8.404799,0.533386,165.087860,240.671478,2.218389,0.000000,-0.000000,-0.419385,16.649201,0.839936
15077,1001.010010,-39.059010,-8.155573,0.539459,168.061844,242.366730,3.452966,0.000000,-0.000000,-0.426709,16.870882,0.965984
15079,904.937805,-38.858929,-7.888502,0.547424,171.800797,243.434067,3.933725,0.000000,-0.000000,-0.431567,17.092305,1.091943
15080,1002.153992,-38.675999,-7.644451,0.558624,174.349030,243.525986,5.016297,0.000000,-0.000000,-0.437939,17.313465,1.217808
15081,1013.446716,-38.493370,-7.400223,0.569458,176.748474,244.390060,6.315672,0.000000,-0.000000,-0.446899,17.534360,1.343577
15082,1001.295776,-38.310871,-7.154776,0.586578,178.407745,245.180984,8.069052,0.000000,-0.000000,-0.455566,17.754986,1.469246
15083,999.298889,-38.121521,-6.904631,0.597412,180.167557,246.098373,9.314002,0.000000,-0.000000,-0.469263,17.975341,1.594813
15084,1000.724365,-37.927563,-6.662979,0.600464,182.992371,246.232651,8.301159,0.000000,-0.000000,-0.477930,18.195420,1.720273
15084,1089.974854,-37.749310,-6.436810,0.614349,185.757004,245.845734,8.181912,0.000000,-0.000000,-0.480371,18.415220,1.845623
15086,993.074463,-37.554710,-6.187132,0.624084,187.621490,246.417633,8.964127,0.000000,-0.000000,-0.491479,18.634739,1.970861
15087,927.674927,-37.346050,-5.927117,0.628174,188.853561,246.121994,7.960973,0.000000,-0.000000,-0.499268,18.853972,2.095982
15088,1001.581665,-37.152153,-5.677027,0.637146,189.896027,246.242294,7.153218,0.000000,-0.000000,-0.502539,19.072917,2.220984
15089,983.606018,-36.952587,-5.428788,0.639038,191.019485,246.739365,6.305262,0.000000,-0.000000,-0.509717,19.291569,2.345863
15090,1047.026611,-36.761539,-5.191532,0.645905,192.643555,246.810135,5.462237,0.000000,-0.000000,-0.511230,19.509927,2.470616
15091,1008.493103,-36.569904,-4.948500,0.646423,193.404221,246.990448,4.654893,0.000000,-0.000000,-0.516724,19.727987,2.595240
15092,999.868591,-36.372272,-4.705241,0.653229,193.617905,246.415802,4.017560,0.000000,-0.000000,-0.517139,19.945744,2.719730
15093,999.868591,-36.169003,-4.463806,0.653046,195.129761,245.499924,3.455788,0.000000,-0.000000,-0.522583,20.163197,2.844085
15094,999.014221,-35.972069,-4.220139,0.659119,196.112823,244.857925,2.948523,0.000000,-0.000000,-0.522437,20.380342,2.968300
15095,999.868591,-35.769512,-3.978283,0.658173,196.724747,244.453156,2.481204,0.000000,-0.000000,-0.527295,20.597175,3.092372
15096,1001.010010,-35.567142,-3.735187,0.663544,197.963257,244.148285,2.044351,0.000000,-0.000000,-0.526538,20.813693,3.216299
15097,999.583618,-35.364250,-3.486282,0.662476,198.895447,244.883026,1.701517,0.000000,-0.000000,-0.530835,21.029894,3.340076
15098,999.868591,-35.156490,-3.243731,0.667114,200.272919,245.308273,1.357010,0.000000,-0.000000,-0.529980,21.245773,3.463700
15099,992.793396,-34.953293,-2.987766,0.665894,201.122299,246.343735,1.069197,0.000000,-0.000000,-0.533691,21.461328,3.587168
15100,1001.295776,-34.745247,-2.738148,0.670349,201.814377,248.113617,0.841538,0.000000,-0.000000,-0.532715,21.676555,3.710477
15100,1061.282593,-34.553032,-2.507340,0.666046,202.649872,248.133087,0.245836,0.000000,-0.000000,-0.536279,21.891452,3.833623
15101,1003.587708,-34.345726,-2.257298,0.669769,203.195786,248.296158,-0.309023,0.000000,-0.000000,-0.532837,22.106015,3.956603
15103,946.448730,-34.123726,-1.990025,0.668121,204.398682,249.526489,-0.334780,0.000000,-0.000000,-0.535815,22.320240,4.079414
15104,999.868591,-33.917217,-1.739529,0.671051,205.078979,250.341568,-0.441537,0.000000,-0.000000,-0.534497,22.534125,4.202053
15105,1001.010010,-33.710079,-1.482177,0.674133,205.192123,251.569138,0.111576,0.000000,-0.000000,-0.536841,22.747666,4.324515
15106,999.583618,-33.503490,-1.225630,0.670135,205.275101,253.278687,-0.434351,0.000000,-0.000000,-0.539307,22.960861,4.446798
15107,999.868591,-33.291088,-0.968756,0.672424,206.014023,254.419891,-0.942214,0.000000,-0.000000,-0.536108,23.173706,4.568898
15108,1006.467407,-33.078098,-0.705009,0.674835,207.617523,256.484161,-0.450030,0.000000,-0.000000,-0.537939,23.386198,4.690812
15109,987.204895,-32.871567,-0.440129,0.676788,207.624802,258.614807,-0.143567,0.000000,-0.000000,-0.539868,23.598334,4.812538
15110,1000.438965,-32.659412,-0.175929,0.678345,207.335114,260.010101,-0.038067,0.000000,-0.000000,-0.541431,23.810110,4.934070
15111,1005.313538,-32.446693,0.095147,0.679932,208.477631,262.534241,-0.018234,0.000000,-0.000000,-0.542676,24.021524,5.055407
15112,1000.153687,-32.235382,0.359803,0.680664,209.184113,264.419403,-0.115743,0.000000,-0.000000,-0.543945,24.232572,5.176544
15113,999.583618,-32.022400,0.639008,0.688507,209.555786,266.688995,0.648315,0.000000,-0.000000,-0.544531,24.443251,5.297479
15114,1001.010010,-31.810976,0.910769,0.688782,209.867020,269.340668,1.149346,0.000000,-0.000000,-0.550806,24.653559,5.418208
15115,1000.153687,-31.593842,1.182908,0.695313,210.668518,270.327271,1.330704,0.000000,-0.000000,-0.551025,24.863492,5.538727
15116,999.583618,-31.383293,1.455126,0.694733,211.094482,271.049347,1.341787,0.000000,-0.000000,-0.556250,25.073047,5.659034
15117,999.298889,-31.172077,1.735243,0.700775,210.564911,272.631042,1.276063,0.000000,-0.000000,-0.555786,25.282221,5.779126
15117,1053.315063,-30.970125,1.996459,0.705139,210.507706,274.185852,1.961987,0.000000,-0.000000,-0.560620,25.491010,5.898998
15119,942.633423,-30.744076,2.301965,0.711914,210.687149,276.441071,2.440681,0.000000,-0.000000,-0.564111,25.699413,6.018647
15120,1004.449890,-30.540167,2.583598,0.716583,209.770233,279.118103,2.826090,0.000000,-0.000000,-0.569531,25.907425,6.138071
15121,1005.313538,-30.329807,2.871270,0.721161,208.877060,281.232361,2.858612,0.000000,-0.000000,-0.573267,26.115044,6.257266
15122,999.868591,-30.120047,3.158147,0.718628,208.897354,283.309784,1.887685,0.000000,-0.000000,-0.576929,26.322267,6.376228
15123,1000.153687,-29.916533,3.447084,0.722260,207.833588,284.782166,1.046628,0.000000,-0.000000,-0.574902,26.529090,6.494955
